sno,year,name,Rating,hour
5662,1996,La Ceremonie,3.8,2
5663,2002,The Cat's Meow,4.3,3
5664,1983,Fire and Ice,1.8,3
5665,1987,The Secret of My Success,2.3,3
5666,2002,Zone of the Enders: Idolo,2.7,3
5667,2005,Son of the Mask,1.2,2
5668,1987,Square Dance,4.9,2
5669,2003,World Poker Tour: Season 2,3.3,1
5670,2002,Naqoyqatsi,2,1
5671,1996,Secrets & Lies,4,1
5672,1997,The Borrowers,4.9,1
5673,2004,Batman: Holy Batmania,4.4,2
5674,2000,Olive Juice,4.9,3
5675,1998,Hellcab,5,1
5676,2000,Maggie and the Ferocious Beast: Adventures in Nowhere Land,1.7,2
5677,1994,Greater Tuna,1.5,1
5678,1994,Saved by the Bell: The New Class: Season 2,1.2,1
5679,2002,Mr. Smith Gets a Hustler,2.4,2
5680,2003,Dragon Ball GT: The Lost Episodes,3.7,3
5681,1983,High School USA,2.7,2
5682,1922,Oliver Twist,4.3,2
5683,1943,Sahara,3.1,1
5684,1969,Dark Shadows: Vol. 17,4.7,2
5685,2001,Pride FC: Grand Prix Finals,3.3,1
5686,1993,Nowhere to Run,3.1,2
5687,2002,Prisoner of Paradise,4.4,2
5688,2004,Extreme Engineering: Boston's Big Dig,4,1
5689,1982,Forced Vengeance,2.9,2
5690,2002,National Geographic: Through the Lens,1.4,1
5691,1941,Deanna Durbin: It Started with Eve / Can't Help Singing,2.4,1
5693,1977,Doctor Who: The Talons of Weng-Chiang,3.7,2
5694,1992,In the Soup,2.8,3
5695,2003,Bad Santa,2.4,2
5696,1999,The X-Files: Season 7,2.3,3
5697,2005,The Big Black Comedy Show: Vol. 2,2.6,1
5698,1985,Fool for Love,2.9,1
5699,2002,Joshua,2.1,3
5700,2003,Law & Order: Season 14,3.2,3
5701,1994,No Contest,3.3,1
5702,1962,Requiem for a Heavyweight,2.4,2
5703,1981,Lucio Fulci: The House by the Cemetery,4.4,2
5704,1997,Seven Years in Tibet,1.6,3
5705,2002,Star Wars: Episode II: Attack of the Clones: Bonus Material,4,3
5706,1966,The Silencers,2.6,3
5707,1998,Down in the Delta,3.4,2
5708,2000,The Art of War,1.3,3
5709,1997,Hollywood Confidential,1.8,2
5710,2002,Possession,4.2,3
5711,1995,New Jersey Drive,2.4,1
5712,1999,The Hunchback of Notre Dame,1.8,2
5713,2000,Backlash,1.5,1
5715,2004,Phil of the Future: Gadgets and Gizmos,1.9,1
5716,2003,Devil's Pond,2.2,1
5717,2001,Recording the Producers: A Musical Romp with Mel Brooks,3.9,1
5718,1960,From the Terrace,3.7,3
5719,2000,Dhadkan,4.4,3
5720,2004,The Cutting Edge: The Magic of Movie Editing,1.2,3
5721,1992,Johnny Suede,4.3,1
5722,2000,Born to Be King: Young and Dangerous 6,3.6,3
5723,1995,Miyuki-chan in Wonderland,1.7,2
5724,2004,Playmakers,3.6,3
5725,1999,Pleasurecraft,1.5,3
5726,1980,Ram Balram,2.9,3
5727,1984,The Last Starfighter,3.7,1
5728,1998,Heaven,3.2,2
5729,1992,The Winter Stallion,4.8,1
5730,2005,XXX: State of the Union,1.6,3
5731,1938,You Can't Take It With You,4.6,2
5732,1990,GoodFellas: Special Edition,4.7,2
5733,1982,Gil Scott-Heron: Black Wax/Is That Jazz?,1.4,2
5734,2002,The Hard Word,1.6,3
5735,1962,Carnival of Souls,2.6,2
5736,2005,UFC 51: Ultimate Fighting Championship: Super Saturday,1.4,2
5737,1999,Two Ninas,4.7,2
5738,2003,Alias: Season 3,3.2,3
5739,2001,Linkin Park: Frat Party at the Pankake Festival,1.1,2
5740,1990,A.D. Police Files 1-3,1.5,3
5741,1970,Trash,2,2
5742,1942,The Palm Beach Story,4.4,3
5743,1997,Black Thunder,4.6,3
5744,2001,Mimic 2: Hardshell,1.4,3
5745,1977,The Jacques Cousteau Odyssey: The Complete Series,3.3,3
5746,2003,The Wiggles: Space Dancing,1.4,1
5747,1992,When It Was a Game,1.8,2
5748,2003,Variable Geo,2.8,2
5749,1997,The Woodlanders,1.2,3
5750,1988,Messenger of Death,2.3,2
5751,2002,Eight Crazy Nights,4.3,2
5752,1997,China Gate,2.2,1
5753,1989,Francesco,2.6,1
5754,2004,The Great Aviator: Howard Hughes,4.5,2
5755,1992,Edward II,2.8,2
5756,2003,Men Suddenly in Black,4.8,1
5757,1957,Do Ankhen Barah Haath,4.2,3
5758,1981,The Aviator's Wife,2.1,2
5759,2003,Empires: Kingdom of David: The Saga of the Israelites,2.6,1
5760,2001,The Sopranos: Season 3,5,3
5761,2001,Dawson's Creek: Season 5,4.5,1
5762,2000,Almost Famous,4.4,2
5763,2004,Earthquake: Nature Unleashed,2,3
5764,2003,.hack//Legend of the Twilight,4.4,3
5765,2000,Shiloh,4.3,1
5766,1998,Final Cut,2.5,2
5767,2003,Bonhoeffer,1.7,1
5768,2002,Ultimate X,2.6,1
5769,1999,Kripalu Yoga: Gentle/ Dynamic/ Partner,4.9,2
5770,2000,Christina Aguilera: Genie Gets Her Wish,2,1
5771,1993,Doppelganger,2.6,3
5772,2004,WWE: No Way Out,4.4,1
5773,1946,Angel on My Shoulder,2.2,2
5774,1997,Mumia Abu-Jamal: A Case For Reasonable Doubt?,4.9,3
5775,1992,Scent of a Woman,4,2
5776,2002,Eternal Blood,2.3,3
5777,1980,Foxes,1.5,1
5779,1999,The Terrorist,2.8,1
5780,1978,Muqaddar Ka Sikandar,2.1,3
5781,2003,Anatomy 2,3.4,3
5782,2003,Dora the Explorer: City of Lost Toys,2.9,1
5783,1990,A Bullet in the Head,4.6,2
5784,2002,Humraaz,2.4,1
5785,2000,The Cars: Live,1.2,3
5786,1996,Village of Dreams,1.9,3
5787,1983,Trading Places,2.1,2
5788,1996,Sling Blade,4.1,3
5789,2002,Just a Dream,3,2
5790,1988,The Drifter,4.1,2
5791,1974,Let Sleeping Corpses Lie,2.2,2
5792,2005,The Fallen Ones,4.4,1
5793,2003,Underworld,4.5,3
5794,1942,Roxie Hart,1.7,2
5795,1978,Kasme Vaade,4.5,2
5796,1965,F Troop: TV Favorites,4,2
5797,1997,The Well,1.8,1
5798,1978,Dallas: Seasons 1 & 2,3.8,2
5799,1983,Jackie Chan's Project A,2.5,2
5800,2001,Stranger Inside,1.1,2
5801,2004,Fairly Oddparents: Channel Chasers,2.4,2
5802,2005,Who's Your Daddy,4.6,3
5803,1980,Zombie Lake,4.7,1
5804,2001,Martial Angels,2.2,2
5805,1998,Mr. Show: Season 4,4.7,1
5806,2004,Riding the Bullet,4.4,1
5807,2004,Raising Helen,1.6,2
5808,1999,Charmed: Season 2,4.6,2
5809,1988,Eight Men Out,4.3,2
5810,2004,MLB: 2004 World Series,1.7,1
5811,1996,Carried Away,1.7,1
5812,1992,Pure Country,4,3
5813,2001,Diana Krall: Live in Paris,4.2,2
5814,2002,One Hour Photo,1.5,2
5815,2001,Kill Me Later,3.5,3
5816,1971,Mary Tyler Moore: Season 2,2,3
5817,2004,Dogs and More Dogs,1.5,3
5818,2004,A Prairie Home Companion with Garrison Keillor,4.8,3
5819,2001,Bruce Springsteen and the E Street Band: Live in New York City,2,3
5820,1997,True Women,2.9,2
5821,1999,Xena: Warrior Princess: Season 5,4.5,2
5822,2005,Bionicle 3: Web of Shadows,1.4,3
5823,2003,Mary-Kate & Ashley: The Challenge,1.3,1
5824,1971,The Euroshock Collection: Psychomania,1.3,2
5825,1993,Best of the Best 3 & 4,2.6,2
5826,1995,Indictment: The McMartin Trial,2.4,1
5827,1995,Jupiter's Wife,1,2
5828,2003,Shania Twain: Up! Live in Chicago,4.1,2
5829,1990,Waiting for the Light,4.5,1
5830,1996,Triumph of the Nerds,4.6,2
5831,2001,Bluehill Avenue,2.8,1
5832,2002,Con Express,2.5,1
5833,1968,Bandolero!,2.2,3
5834,2003,WWE: Royal Rumble 2003,4.5,1
5835,2004,Dario Argento's The Card Player,2.6,2
5836,2004,Win a Date with Tad Hamilton!,4.5,1
5837,1999,Friends: Season 7,1.1,1
5838,2003,Black Cadillac,3.4,3
5839,1993,Confessions of Sorority Girls,2.9,3
5840,1986,Black Adder II,4.4,1
5841,2002,Julius Caesar,2.3,2
5842,2004,Mickey,2.9,3
5843,2000,Curb Your Enthusiasm: Season 1,2.3,1
5844,2000,Cupid & Cate,3.7,1
5845,1978,Midnight Express,2.2,2
5846,1971,Bay of Blood,2.4,3
5847,1984,A Passage to India,3.5,1
5848,1995,Gunsmith Cats: Bulletproof,2,1
5849,2004,Superstars of '70s Soul Live,5,3
5850,1997,Laser Mission,3.4,2
5851,2003,The Last Days of the Civil War,3.1,3
5852,2001,Final Stab,2.6,1
5853,2005,Embedded/Live,3.1,3
5854,1967,In the Heat of the Night,3.8,3
5855,1968,Young Torless,3,2
5856,2000,The Princess and the Warrior,4.6,1
5857,1992,Citizen Cohn,2.4,1
5858,1993,My Boyfriend's Back,2.5,1
5859,2003,Alibi,2.4,1
5860,2002,11-Sep,4,2
5861,1994,Drop Zone,3.3,3
5862,2000,Memento,1,1
5863,1945,The Three Stooges: Curly Classics,1,1
5864,2002,Phish: Live in Vegas,3.3,2
5865,2004,ZZ Top: Greatest Hits: The Video Collection,2.2,3
5866,2002,July Rhapsody,2.8,2
5867,1947,Till the Clouds Roll By,1.9,3
5868,2000,Stephen Sondheim's Putting It Together,4.8,2
5869,2002,The Emperor's New Clothes,1.9,2
5870,2000,Jack Frost 2: Revenge of the Mutant Killer Snowman,2.6,2
5871,2004,Barbra Streisand: The Concert: Live at the MGM Grand,3.5,3
5872,2000,Short: International Release,2.2,1
5873,2001,L.A.P.D.: To Protect and Serve,2.7,2
5874,1996,Element of Doubt,4.8,1
5875,1999,The Other Sister,3.5,3
5876,1961,Two Women,2.7,2
5877,2000,George Washington,1.1,3
5878,1999,Web of Seduction,3,3
5879,1989,Document of the Dead,1.8,3
5880,2004,The DC Video (Deluxe Edition),2.2,1
5881,2001,Lagaan,1.2,1
5882,1992,Medicine Man,1.3,1
5883,1999,My Voyage to Italy,1,3
5884,1999,Saturday Night Live: The Best of Mike Myers,4.5,1
5885,2004,Hello Kitty & Friends,2.6,3
5886,2000,The X-Files: Season 3,3.6,3
5887,2000,Banner of the Stars II,1.8,2
5888,1986,Cheers: Season 5,2.4,2
5889,2000,Love Come Down,1.1,2
5890,1985,Transylvania 6-5000,1.7,2
5891,1999,Grey Owl,4.9,3
5892,2005,WWE: Wrestlemania 21,5,1
5893,2001,Lost Voyage,4.2,2
5894,1993,Hard Target,4.4,3
5895,2001,The Majestic,2.7,1
5896,2001,Winning London,1.8,2
5897,2003,Jeepers Creepers 2,3.8,1
5898,1992,Mystery Science Theater 3000: Hercules Against the Moon Men,3.3,1
5899,1991,Rush,1,1
5900,1999,Cleopatra,4.4,2
5901,2004,The Forgetting: A Portrait of Alzheimer's,4.1,3
5902,2002,R.S.V.P.,4.6,2
5903,1991,The Hard Way,4.6,2
5904,1962,The Counterfeit Traitor,4.5,3
5905,1998,The Worst Witch: Miss Cackle's Birthday Surprise,1,1
5906,1992,Honeymoon in Vegas,4.4,1
5907,1956,Godzilla: King of the Monsters,3.8,1
5908,1931,Frankenstein / Bride of Frankenstein: The Legacy Collection,4.3,2
5909,2004,Code 46,4.1,3
5910,2001,Good Rockin' Tonight: The Legacy of Sun Records,1.8,3
5911,2001,Rudyland,4.8,3
5913,1994,"Snowy River: The McGregor Saga ""The Race""",1.7,3
5914,1971,Brother John,2.9,1
5915,1987,Slaughterhouse,1.6,1
5916,2002,Geobreeders: Breakthrough,3,1
5918,2003,Samay,3,1
5919,1984,V: The Final Battle,1.2,1
5920,1981,Eyewitness,4.7,1
5921,2004,Genesis: Live at Wembley Stadium,3.3,3
5922,1987,Stand and Deliver,1.2,2
5923,1997,Gabbeh,2.8,1
5924,2000,Snatch,4.2,1
5925,1984,C.H.U.D.,3.6,3
5926,1999,Fight Club,2.9,2
5927,2001,Billy Joel: The Essential Video Collection,3.3,3
5928,1978,Foul Play,4.1,2
5929,2004,Willie Nelson: Live at Billy Bob's Texas,1.2,1
5930,2002,Sweet Sixteen,4.7,1
5931,1979,Last Hurrah for Chivalry,3.8,2
5932,1966,Lost in Space: Season 2: Vol. 2,2.4,2
5933,1975,Tommy,4.5,1
5934,1992,Witchcraft IV: The Virgin Heart,3.3,3
5935,1992,Romper Stomper: Bonus Material,3.3,3
5936,2000,Mars: The Red Planet Collection,4.6,3
5937,1993,The Visitors,3.9,3
5938,1919,Male and Female,1.2,2
5939,2001,The Mummy Returns,3.8,2
5940,2001,Wisconsin Death Trip,3.3,2
5941,2001,The Way We Live Now,1.2,1
5942,1977,The Grateful Dead Movie,1.2,3
5943,1972,The Life and Times of Judge Roy Bean,3.9,1
5944,2000,Keiko Matsui: The Jazz Channel Presents: BET on Jazz,1.4,2
5945,1999,Home Movies: Season 1,4.6,1
5946,1977,Saturday Night Fever,2.4,1
5947,1979,All That Jazz,2.9,3
5948,1962,Long Day's Journey into Night,4.6,2
5949,1966,The Shakiest Gun in the West / The Love God?: Double Feature,2.2,2
5950,2004,Evel Knievel,1.1,3
5951,2002,Twin Sisters,3.5,3
5952,1960,Ocean's Eleven,1.5,3
5953,2001,The Middle Passage,2.2,2
5954,1996,Poirot: Dumb Witness,1.8,3
5955,1956,The Man Who Knew Too Much,4.1,1
5956,1963,Coffin Joe: At Midnight I'll Take Your Soul,1.3,3
5957,1997,Fire Down Below,2.8,2
5958,1992,Noises Off!,2.5,3
5959,2003,Dreamkeeper,1.6,3
5960,2003,Magical Shopping Arcade Abenobashi,2.3,1
5961,1975,Trilogy of Terror,2.2,3
5962,1990,Get a Life: TV Series,3.9,3
5963,1925,The Gold Rush,1.1,3
5964,1990,Ghayal,4.4,1
5965,2004,They Are Among Us,3.6,1
5967,2003,The Lizzie McGuire Movie,2.1,2
5968,2004,Dora the Explorer: Dora's Halloween,3.5,2
5969,1984,Huey Lewis and the News: Rockpalast Live,3.2,1
5970,1991,Dead Again,4.7,3
5971,1993,Boiling Point,4.5,2
5972,2004,Walk on Water,2,3
5973,2000,Teletubbies: The Magic Pumpkin and Other Stories,3,1
5974,1957,The Bridge on the River Kwai: Bonus Material,4.3,3
5975,1979,Ripping Yarns,5,3
5977,1998,Why Do Fools Fall in Love,2.4,1
5978,2001,Cancer Warrior: Nova,4.1,2
5979,1999,Speed of Life,3.9,3
5980,1929,Un Chien Andalou,4.7,1
5981,1998,Navy Seals: America's Secret Warriors,3.7,1
5982,1986,House,4,1
5983,1995,Restoration,4.6,1
5984,2003,Leprechaun: Back 2 tha Hood,4.4,1
5985,1972,Children Shouldn't Play with Dead Things,4.3,1
5986,1955,The Rose Tattoo,2.2,1
5987,1978,Gates of Heaven,4.4,3
5988,2001,The First Year,4.8,1
5989,1943,Le Corbeau,4.1,3
5990,2003,Sammy Hagar: The Long Road to Cabo,3.6,1
5991,2005,Sin City,4.2,1
5992,1954,La Strada: Special Edition,2,1
5993,1986,Thrashin',1.6,1
5994,2005,LeapFrog: Learn to Read at the Storybook Factory,1.5,2
5995,1997,The Long Way Home,2.9,1
5996,1961,The Ladies Man,3.9,1
5997,1988,Young Guns,1.1,3
5998,1932,Vampyr,1.4,1
5999,1995,The Bible Collection: Joseph,1.9,1
6000,1952,The Star,4.3,3
6001,1992,Tom and Jerry: The Movie,2.1,3
6002,1996,Norma Jean & Marilyn,4.5,2
6003,1990,Wild at Heart,3.9,1
6004,1991,V.I. Warshawski,2.4,1
6005,2001,Baby Boy,4.1,2
6006,1987,The Sicilian,4.5,2
6007,2003,Arrested Development: Season 1,5,2
6008,1955,My Sister Eileen,2.6,2
6009,1995,Carnosaur 3,1.1,2
6010,1999,New World Disorder,1.4,2
6011,1985,Cheers: Season 4,1.9,1
6012,1994,Party of Five: Season 1,1.5,1
6013,1997,An American Werewolf in Paris,4.6,2
6014,2005,House of Wax,1.6,1
6015,2003,DNAngel,4.3,2
6016,1996,Mrs. Winterbourne,4.4,2
6017,2004,Z Channel: A Magnificent Obsession,3,3
6018,2001,The Business of Strangers,4.7,1
6019,1994,Speed: Bonus Material,4.5,2
6020,1985,A Zed & Two Noughts,4.3,3
6021,1977,Oh God!,2.3,2
6022,2001,Frost: Portrait of a Vampire,3.1,2
6023,2000,Strangers with Candy: Season 3,4.4,1
6024,2005,Brothers,3.9,3
6025,2002,Benjamin Franklin,1.6,3
6026,2004,In Search of the Trojan War,5,2
6027,2002,The Wild Thornberrys Movie,3.2,3
6028,1962,Chushingura,4.7,1
6029,2001,Amelie,1.3,2
6030,2001,I Am Sam,3.9,1
6031,2001,Cool & Crazy,4,3
6032,1985,A Chorus Line,2.7,2
6033,2001,Classic Albums: Metallica: The Black Album,3.3,3
6034,2004,Open Water,4.7,1
6035,1999,Desert Heat,4.5,1
6036,2003,Alison Krauss & Union Station: Live,2.2,3
6037,2002,The Bourne Identity,2.1,3
6038,2002,Sightings: Heartland Ghost,3.9,3
6039,1990,All for the Winner,2.7,2
6040,2004,The L Word: Season 1,1.7,1
6041,1997,Black Circle Boys,2.4,2
6042,2004,Starsky & Hutch,3.7,3
6043,2000,Boys Briefs,3.5,1
6044,1991,The Pianist,4.6,1
6045,2001,Matthew Blackheart: Monster Smasher,3.1,1
6046,1999,Family of Cops 3,4.7,3
6047,1996,Dark Planet,1.1,3
6048,2002,Pregnancy for Dummies,4.4,3
6049,2002,Azumanga Daioh,4.6,1
6050,1985,St. Elmo's Fire,4.7,3
6051,2001,X,2.6,1
6052,1968,The Killing of Sister George,4.2,3
6053,2003,Samurai Deeper Kyo,2.2,1
6054,1954,Conquest of Space,2.4,2
6055,2001,Devil's Prey,3.3,2
6056,1963,Matango: Attack of the Mushroom People,1.2,2
6057,1999,The Very Thought of You,4.7,1
6058,1995,Akele Hum Akele Tum,1.7,3
6059,1996,Ghatak,1.4,3
6060,2003,Cold Creek Manor,1.9,3
6061,2000,Kundalini Yoga,4.9,1
6062,1998,Significant Others: The Series,3.1,3
6063,1962,The Lucy Show,3.8,1
6064,2004,Back in the Day,1,2
6065,2000,The Crazysitter,4.1,3
6066,2004,The Story of the Weeping Camel,3,2
6067,1992,Ranma 1/2: The Movie 2: Nihao My Concubine,4.4,1
6068,1993,Addams Family Values,4.9,1
6069,1970,Love Film,4.4,3
6070,1989,Black Adder IV,4.4,2
6071,2001,Fausto 5.0,4.4,2
6072,1997,Eve's Bayou,3.9,3
6073,1996,Bulletproof,2.8,2
6074,1984,Heimat,2.7,3
6075,2000,Running on the Sun,3.9,3
6076,1985,Jem & The Holograms: Seasons 1 & 2,3.4,2
6077,2000,John Lee Hooker: That's My Story,4.3,2
6078,2000,Time Regained,4.3,2
6079,1950,Kim,4.7,3
6080,2002,The Rules of Attraction,4.7,1
6081,1996,Battle Arena Toshinden,1.8,3
6082,1989,Old Gringo,4,2
6083,1990,Keeping Up Appearances,1.2,3
6084,1980,Caligula,3.3,2
6085,1931,M,3.6,3
6086,1926,Battling Butler,4.3,1
6087,2001,Jackie Chan Adventures: The Shadow of Shendu,2.1,1
6088,1981,Silsila,3.1,3
6089,1999,Bullets Over Summer,3.8,1
6090,1978,Lupin the 3rd: The Movie: The Secret of Mamo,2.8,1
6091,1995,The Horseman on the Roof,1.4,2
6092,1989,In the Line of Duty 4,1.3,2
6093,1995,House of Cards Trilogy III: The Final Cut,4.1,1
6094,1999,Jin-Roh: The Wolf Brigade,1.4,2
6095,2003,Game Over: Kasparov and the Machine,1,2
6096,1981,Caveman,1.1,1
6097,2002,Blushing Bloopers,1.1,1
6098,1956,The Bad Seed,4.8,2
6099,1979,Apocalypse Now,2.8,3
6100,2005,Sesame Street: Happy Healthy Monsters,3.8,1
6101,2004,The Brooke Ellison Story,1.6,1
6102,1978,The Cat from Outer Space,2.3,3
6103,2003,Hotel,1.4,2
6104,2001,Jamie Foxx: Journeys in Black,3.3,2
6105,2000,Paranoid,2.5,2
6106,2000,The Jazz Channel: Chaka Khan,2.2,2
6107,1982,Dragon Lord,1.5,3
6108,2004,Neil Gaiman's A Short Film About John Bolton,1.2,1
6109,2000,The Long Run,4,3
6112,1958,Slippery When Wet,3,3
6113,1998,Living Out Loud,4.8,2
6114,2000,Antitrust,2.3,1
6115,2000,Storyville: The Naked Dance,1.9,1
6116,2003,Foreigner: Live at Deer Creek,3.3,1
6117,1970,Patton,1.6,3
6118,1976,Man of Marble,2.2,2
6119,2003,Stuck on You,2.3,3
6120,1994,Mary Shelley's Frankenstein,1,1
6121,2002,Kirby: Kirby Comes to Cappytown,4.8,1
6122,2003,Laurel Canyon,1.7,2
6123,1978,Hooper,4.1,1
6124,1994,The History Channel Presents: The American Revolution,3.6,2
6125,2004,Ai Yori Aoshi: Enishi,3.7,3
6126,2002,Winter Break,4.9,3
6127,1996,Two If by Sea,2.7,2
6128,1966,Mademoiselle,4.9,1
6129,1999,Like a Fish Out of Water,1.6,3
6130,1998,Curse of the Puppet Master,3.5,1
6131,1977,Wizards,2.4,1
6132,1968,Hell in the Pacific,3.3,1
6133,1984,Red Dawn,2.7,3
6134,2004,Collateral,4.1,1
6135,2002,The Firm Body Sculpting: Cardio Sculpt,1.8,2
6136,2003,The Kiss,2.5,2
6137,2002,The Red Sneakers,4.1,3
6138,1990,Poirot,4.9,3
6139,2004,Sports Illustrated Swimsuit Edition: 2004,4.8,3
6140,2001,Southlander: Diary of a Desperate Musician,1.9,1
6141,1984,Flashpoint,3.4,1
6142,2003,Law & Order: Special Victims Unit: The Fifth Year,3.3,3
6143,1948,Louisiana Story,2,3
6144,1991,Ranma 1/2: Big Trouble in Nekonron China,2.5,1
6145,1999,The King of Masks,1.8,1
6146,2002,Brother's Keeper,1.8,3
6147,1992,Beyond the Law,4.4,3
6148,2003,World Cup Soccer Highlights,3,1
6149,2003,Dragon Ball Z: Frieza,1.2,3
6150,1995,Wigstock: The Movie,4.8,2
6151,1989,Teen Witch,3.6,3
6152,1984,Heritage: Civilization and the Jews,3.5,1
6153,2004,Bill Engvall: A Decade of Laughs,5,2
6154,2004,Sesame Street: What's the Name of That Song,4.7,3
6155,2000,Disappearing Acts,5,2
6156,2003,Toto: 25th Anniversary: Live in Amsterdam,1.9,3
6157,1997,Hoodlum,2,3
6158,1995,Circle of Friends,2.4,1
6159,1993,Freaked,1.3,1
6160,1998,Generator Gawl,5,3
6161,2004,Criminal,2.7,3
6162,1963,Donovan's Reef,4.6,1
6163,1990,Betsy's Wedding,4.1,1
6164,1956,The Amazing Transparent Man / Indestructible Man,1.8,1
6165,1969,Marooned,4.7,2
6166,1976,All the President's Men,2.2,3
6167,1958,I Married a Monster from Outer Space,2,1
6168,1999,Crusade: The Complete Series,2.4,2
6169,1977,Operation Thunderbolt,1.8,3
6170,2000,Drawing Blood,1.5,2
6171,2003,You'll Get Over It,4,2
6172,2001,The Best of Insomniac: Uncensored: Vol. 2,1.4,3
6173,1976,The Seven Percent Solution,4.3,2
6174,1996,Crash,3.1,3
6175,1981,A Fine Romance: Set 1,4.1,1
6176,1983,Fraggle Rock: Season 1,2.4,3
6177,1986,The Boy Who Could Fly,3.2,1
6178,2001,Underwaterworld Trilogy: Deep Encouters / Ocean Allies / Blue Voices,4.3,2
6179,2005,Cookers,3.2,1
6180,1990,Green Card,4.4,2
6181,1992,Just Another Girl on the I.R.T.,1.5,1
6182,1933,90 Degrees South,1.5,3
6183,1998,King Lear (Masterpiece Theatre),1.2,1
6184,2000,Spreading Ground,4.5,1
6185,1998,Occult History of the 3rd Reich #3: Adolf Hitler,2.4,1
6186,1999,Le Corsaire (American Ballet Theatre),4.9,2
6187,2004,Saturday Night Live: The Best of Tracy Morgan,3.4,2
6188,2000,Snow Day,2.6,3
6189,1943,Ghosts on the Loose,2,3
6190,1987,Some Kind of Wonderful,3.5,1
6191,1990,El Diablo,3,2
6192,1993,The Meteor Man,1.4,1
6193,1991,Freejack,1.7,2
6194,1997,Defying Gravity,3.2,2
6195,2004,The Woodsman,4.1,3
6196,1984,The Terminator,2.2,3
6197,1934,Pre-Code Hollywood: Of Human Bondage,1.8,3
6198,1963,Eric Rohmer Collection: The Moral Tales,2.9,1
6199,1958,The Last Hurrah,3.2,3
6200,1965,Those Calloways,2,1
6201,1998,Felicity: Season 1,4,1
6202,2004,Masters of Poker: Vol. 2: Phil Hellmuth's Million Dollar Secrets to Bluffing and Tells,2.8,3
6203,1998,You're Invited to Mary-Kate and Ashley's Favorite Parties,4.8,2
6204,1982,The Last Unicorn,3.8,2
6205,1983,Scarface: 20th Anniversary Edition,3.3,1
6206,2002,My Big Fat Greek Wedding,1.7,3
6207,1998,Batman & Mr. Freeze: Subzero,2.2,2
6208,1999,Desecration,2.9,3
6209,1999,Gulda: Mozart Concertos,1.5,2
6210,1988,Veronico Cruz,4.9,3
6211,1991,Paradise,2.2,1
6212,1979,Dragon Fist,3.5,1
6213,1950,You Bet Your Life,3.2,1
6214,1980,Sea Wolves,3.6,3
6215,2004,Dragons: Fire and Ice,2.4,2
6216,1962,The Euroshock Collection: The Awful Dr. Orlof,2.2,3
6217,1999,Q: The Movie,1.2,2
6218,2001,The Job: The Complete Series,1.7,2
6219,1995,The Basketball Diaries,1.5,1
6220,1999,The Color of Paradise,1.3,1
6221,1997,Donnie Brasco,1.9,3
6222,1992,Once Upon a Time in China 2,2.3,3
6223,1991,Point Break,2.4,2
6224,1993,The Secret of Life on Earth: IMAX,2.4,1
6225,1975,The Magic Flute,2.1,3
6226,1965,Juliet of the Spirits,2.4,3
6227,2005,Tilt: Season 1,3.6,2
6228,2000,Best of the Chris Rock Show: Vol. 2,1.4,1
